ts,yesBid,yesAsk,noBid,noAsk
2026-01-02T12:46:02.806Z,0.14,0.15,0.85,0.86
2026-01-02T12:46:07.577Z,0.14,0.15,0.85,0.86
2026-01-02T12:46:11.908Z,0.14,0.15,0.85,0.86
2026-01-02T12:46:16.603Z,0.14,0.15,0.85,0.86
2026-01-02T12:46:23.632Z,0.14,0.15,0.85,0.86
2026-01-02T12:46:28.967Z,0.14,0.15,0.85,0.86
2026-01-02T12:46:32.676Z,0.14,0.15,0.85,0.86
2026-01-02T12:46:34.682Z,0.14,0.15,0.85,0.86
2026-01-02T12:46:42.957Z,0.14,0.15,0.85,0.86
2026-01-02T12:46:48.730Z,0.14,0.15,0.85,0.86
2026-01-02T12:46:56.761Z,0.14,0.15,0.85,0.86
2026-01-02T12:47:00.016Z,0.14,0.15,0.85,0.86
2026-01-02T12:47:05.838Z,0.14,0.15,0.85,0.86
2026-01-02T12:47:09.068Z,0.14,0.15,0.85,0.86
2026-01-02T12:47:12.071Z,0.14,0.15,0.85,0.86
2026-01-02T12:47:16.850Z,0.14,0.15,0.85,0.86
2026-01-02T12:47:20.859Z,0.14,0.15,0.85,0.86
2026-01-02T12:47:26.136Z,0.14,0.15,0.85,0.86
2026-01-02T12:47:26.155Z,0.14,0.15,0.85,0.86
2026-01-02T12:47:34.904Z,0.14,0.15,0.85,0.86
2026-01-02T12:47:36.950Z,0.14,0.15,0.85,0.86
2026-01-02T12:47:45.215Z,0.14,0.15,0.85,0.86
2026-01-02T12:47:46.941Z,0.14,0.15,0.85,0.86
2026-01-02T12:47:47.209Z,0.14,0.15,0.85,0.86
2026-01-02T12:47:54.982Z,0.14,0.15,0.85,0.86
2026-01-02T12:47:57.252Z,0.14,0.15,0.85,0.86
2026-01-02T12:48:03.024Z,0.14,0.15,0.85,0.86
2026-01-02T12:48:09.342Z,0.14,0.15,0.85,0.86
2026-01-02T12:48:11.322Z,0.14,0.15,0.85,0.86
2026-01-02T12:48:13.071Z,0.14,0.15,0.85,0.86
2026-01-02T12:48:17.093Z,0.14,0.15,0.85,0.86
2026-01-02T12:48:27.459Z,0.14,0.15,0.85,0.86
2026-01-02T12:48:28.411Z,0.14,0.15,0.85,0.86
2026-01-02T12:48:34.160Z,0.14,0.15,0.85,0.86
2026-01-02T12:48:34.202Z,0.14,0.15,0.85,0.86
2026-01-02T12:48:37.435Z,0.14,0.15,0.85,0.86
2026-01-02T12:48:45.462Z,0.14,0.15,0.85,0.86
2026-01-02T12:48:55.519Z,0.14,0.15,0.85,0.86
2026-01-02T12:49:07.563Z,0.14,0.15,0.85,0.86
2026-01-02T12:49:08.558Z,0.14,0.15,0.85,0.86
2026-01-02T12:49:20.594Z,0.14,0.15,0.85,0.86
2026-01-02T12:49:30.622Z,0.14,0.15,0.85,0.86
2026-01-02T12:49:41.670Z,0.14,0.15,0.85,0.86
2026-01-02T12:49:49.701Z,0.14,0.15,0.85,0.86
2026-01-02T12:49:52.696Z,0.14,0.15,0.85,0.86
2026-01-02T12:49:58.729Z,0.14,0.15,0.85,0.86
2026-01-02T12:50:49.695Z,0.14,0.15,0.85,0.86
2026-01-02T12:50:56.715Z,0.14,0.15,0.85,0.86
2026-01-02T12:51:03.723Z,0.14,0.15,0.85,0.86
2026-01-02T12:51:09.763Z,0.14,0.15,0.85,0.86
2026-01-02T12:51:13.777Z,0.14,0.15,0.85,0.86
2026-01-02T12:51:19.823Z,0.14,0.15,0.85,0.86
2026-01-02T12:51:29.886Z,0.14,0.15,0.85,0.86
2026-01-02T12:51:48.930Z,0.14,0.15,0.85,0.86
2026-01-02T12:52:03.980Z,0.14,0.15,0.85,0.86
2026-01-02T12:52:17.034Z,0.14,0.15,0.85,0.86
2026-01-02T12:52:22.265Z,0.14,0.15,0.85,0.86
2026-01-02T12:52:31.082Z,0.14,0.15,0.85,0.86
2026-01-02T12:52:37.396Z,0.14,0.15,0.85,0.86
2026-01-02T12:52:47.150Z,0.14,0.15,0.85,0.86
2026-01-02T12:52:52.396Z,0.14,0.15,0.85,0.86
2026-01-02T12:52:54.400Z,0.14,0.15,0.85,0.86
2026-01-02T12:52:57.200Z,0.14,0.15,0.85,0.86
2026-01-02T12:53:02.443Z,0.14,0.15,0.85,0.86
2026-01-02T12:53:05.457Z,0.14,0.15,0.85,0.86
2026-01-02T12:53:16.261Z,0.14,0.15,0.85,0.86
2026-01-02T12:53:23.511Z,0.14,0.15,0.85,0.86
2026-01-02T12:53:37.349Z,0.14,0.15,0.85,0.86
2026-01-02T12:53:37.555Z,0.14,0.15,0.85,0.86
2026-01-02T12:53:49.601Z,0.14,0.15,0.85,0.86
2026-01-02T12:53:53.408Z,0.14,0.15,0.85,0.86
2026-01-02T12:54:00.648Z,0.14,0.15,0.85,0.86
2026-01-02T12:54:09.468Z,0.14,0.15,0.85,0.86
2026-01-02T12:54:23.742Z,0.14,0.15,0.85,0.86
2026-01-02T12:54:26.542Z,0.14,0.15,0.85,0.86
2026-01-02T12:54:36.782Z,0.14,0.15,0.85,0.86
2026-01-02T12:54:39.597Z,0.14,0.15,0.85,0.86
2026-01-02T12:54:51.828Z,0.14,0.15,0.85,0.86
2026-01-02T12:55:00.673Z,0.14,0.15,0.85,0.86
2026-01-02T12:55:03.908Z,0.14,0.15,0.85,0.86
2026-01-02T12:55:16.741Z,0.14,0.15,0.85,0.86
2026-01-02T12:55:19.798Z,0.14,0.15,0.85,0.86
2026-01-02T12:55:23.773Z,0.14,0.15,0.85,0.86
2026-01-02T12:55:28.975Z,0.14,0.15,0.85,0.86
2026-01-02T12:55:43.073Z,0.14,0.15,0.85,0.86
2026-01-02T12:55:53.072Z,0.14,0.15,0.85,0.86
2026-01-02T12:56:09.945Z,0.14,0.15,0.85,0.86
2026-01-02T12:56:12.136Z,0.14,0.15,0.85,0.86
2026-01-02T12:56:22.983Z,0.14,0.15,0.85,0.86
2026-01-02T12:56:25.011Z,0.14,0.15,0.85,0.86
2026-01-02T12:56:32.224Z,0.14,0.15,0.85,0.86
2026-01-02T12:56:43.290Z,0.14,0.15,0.85,0.86
2026-01-02T12:56:58.336Z,0.14,0.15,0.85,0.86
2026-01-02T12:57:08.377Z,0.14,0.15,0.85,0.86
2026-01-02T12:57:20.411Z,0.14,0.15,0.85,0.86
2026-01-02T12:57:24.422Z,0.14,0.15,0.85,0.86
2026-01-02T12:57:46.497Z,0.14,0.15,0.85,0.86
2026-01-02T12:59:48.910Z,0.14,0.15,0.85,0.86
2026-01-02T12:59:50.980Z,0.14,0.15,0.85,0.86
2026-01-02T13:00:03.020Z,0.14,0.15,0.85,0.86
2026-01-02T13:00:11.061Z,0.14,0.15,0.85,0.86
2026-01-02T13:00:19.128Z,0.14,0.15,0.85,0.86
2026-01-02T13:00:31.760Z,0.14,0.15,0.85,0.86
2026-01-02T13:00:40.284Z,0.14,0.15,0.85,0.86
2026-01-02T13:00:52.375Z,0.14,0.15,0.85,0.86
2026-01-02T13:01:02.469Z,0.14,0.15,0.85,0.86
2026-01-02T13:01:06.658Z,0.14,0.15,0.85,0.86
2026-01-02T13:01:13.506Z,0.14,0.15,0.85,0.86
2026-01-02T13:01:17.726Z,0.14,0.15,0.85,0.86
2026-01-02T13:01:21.566Z,0.14,0.15,0.85,0.86
2026-01-02T13:01:25.795Z,0.14,0.16,0.84,0.86
2026-01-02T13:01:33.657Z,0.14,0.16,0.84,0.86
2026-01-02T13:01:39.877Z,0.14,0.16,0.84,0.86
2026-01-02T13:01:42.715Z,0.14,0.16,0.84,0.86
2026-01-02T13:01:47.966Z,0.15,0.16,0.84,0.85
2026-01-02T13:01:50.778Z,0.15,0.16,0.84,0.85
2026-01-02T13:01:52.972Z,0.15,0.16,0.84,0.85
2026-01-02T13:02:02.875Z,0.15,0.16,0.84,0.85
2026-01-02T13:02:14.113Z,0.15,0.16,0.84,0.85
2026-01-02T13:02:18.961Z,0.15,0.16,0.84,0.85
2026-01-02T13:02:23.997Z,0.15,0.16,0.84,0.85
2026-01-02T13:02:29.247Z,0.15,0.16,0.84,0.85
2026-01-02T13:02:31.070Z,0.15,0.16,0.84,0.85
2026-01-02T13:02:31.256Z,0.15,0.16,0.84,0.85
2026-01-02T13:02:41.158Z,0.15,0.16,0.84,0.85
2026-01-02T13:02:43.123Z,0.15,0.16,0.84,0.85
2026-01-02T13:02:48.268Z,0.15,0.16,0.84,0.85
2026-01-02T13:02:48.404Z,0.15,0.16,0.84,0.85
2026-01-02T13:02:53.953Z,0.15,0.16,0.84,0.85
2026-01-02T13:03:00.436Z,0.15,0.16,0.84,0.85
2026-01-02T13:03:02.236Z,0.15,0.16,0.84,0.85
2026-01-02T13:03:09.281Z,0.15,0.16,0.84,0.85
2026-01-02T13:03:14.522Z,0.15,0.16,0.84,0.85
2026-01-02T13:03:15.315Z,0.15,0.16,0.84,0.85
2026-01-02T13:03:24.591Z,0.15,0.16,0.84,0.85
2026-01-02T13:03:34.680Z,0.15,0.16,0.84,0.85
2026-01-02T13:03:39.487Z,0.15,0.16,0.84,0.85
