ts,yesBid,yesAsk,noBid,noAsk
2026-01-02T12:38:14.859Z,0.001,0.002,0.998,0.999
2026-01-02T12:38:15.771Z,0.001,0.002,0.998,0.999
2026-01-02T12:38:15.862Z,0.001,0.002,0.998,0.999
2026-01-02T12:38:19.796Z,0.001,0.002,0.998,0.999
2026-01-02T12:38:19.835Z,0.001,0.002,0.998,0.999
2026-01-02T12:38:20.842Z,0.001,0.002,0.998,0.999
2026-01-02T12:38:23.777Z,0.001,0.002,0.998,0.999
2026-01-02T12:38:23.871Z,0.001,0.002,0.998,0.999
2026-01-02T12:38:25.865Z,0.001,0.002,0.998,0.999
2026-01-02T12:38:26.828Z,0.001,0.002,0.998,0.999
2026-01-02T12:38:27.875Z,0.001,0.002,0.998,0.999
2026-01-02T12:38:30.821Z,0.001,0.002,0.998,0.999
2026-01-02T12:38:30.913Z,0.001,0.002,0.998,0.999
2026-01-02T12:38:32.882Z,0.001,0.002,0.998,0.999
2026-01-02T12:38:37.897Z,0.001,0.002,0.998,0.999
2026-01-02T12:38:38.894Z,0.001,0.002,0.998,0.999
2026-01-02T12:38:39.913Z,0.001,0.002,0.998,0.999
2026-01-02T12:38:43.933Z,0.001,0.002,0.998,0.999
2026-01-02T12:38:43.949Z,0.001,0.002,0.998,0.999
2026-01-02T12:38:48.944Z,0.001,0.002,0.998,0.999
2026-01-02T12:38:50.943Z,0.001,0.002,0.998,0.999
2026-01-02T12:38:53.953Z,0.001,0.002,0.998,0.999
2026-01-02T12:38:54.958Z,0.001,0.002,0.998,0.999
2026-01-02T12:38:57.964Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:01.169Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:01.991Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:02.981Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:05.947Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:06.022Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:06.956Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:09.950Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:09.956Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:10.018Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:14.037Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:14.974Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:16.026Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:19.003Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:19.035Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:22.051Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:22.070Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:24.018Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:26.067Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:28.027Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:28.036Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:29.079Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:32.068Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:33.110Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:34.070Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:34.104Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:37.111Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:39.083Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:41.068Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:41.117Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:43.082Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:45.137Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:46.134Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:48.166Z,0.001,0.002,0.998,0.999
